id,created_at,text
1121378769313386497,2019-04-25 11:41:47,@lavraselisa bora combinar um desconto pra gente comprar
1121223165437534210,2019-04-25 01:23:28,"o que vcs vão dar pra mãe de vcs no dia das mães?
Preciso de ideias"
1121122491722809345,2019-04-24 18:43:26,vdd https://t.co/CKKMtJY4hZ
1121029288663429127,2019-04-24 12:33:04,vdd https://t.co/TeX99wmW9U
1120859474078703616,2019-04-24 01:18:17,nada melhor do que receber boas notícias no fim da noite
1120772139307675649,2019-04-23 19:31:15,"https://t.co/anLrPqXap8
 MANO"
1120687072183029760,2019-04-23 13:53:14,vdd https://t.co/3L4cxkAZMr
1120680470872821761,2019-04-23 13:27:00,"RT @andremsena: Grande mensagem!

@DanielSFurlan https://t.co/owpUDHYJNA"
1120383532143083523,2019-04-22 17:47:04,@_HiagoM @tarugiio me ajuda aí meu principe
1120359751676776454,2019-04-22 16:12:34,@tarugiio @lavraselisa o meu foi o mais bonito de todos 😎
1120358067600789504,2019-04-22 16:05:53,"TE LIGA NO CAPRICHO DESSE OVO DE COLHER QUE EU GANHEI
muito obrigado, @tarugiio https://t.co/e799PUj8jr"
1120356370321170435,2019-04-22 15:59:08,@tarugiio @jamil2gomes fecho em 260 então???
1120338746405195782,2019-04-22 14:49:06,@tarugiio @jamil2gomes bora fecha nos 250
1120330712123625472,2019-04-22 14:17:11,@tarugiio bora fechar nos 300
1120305932611854336,2019-04-22 12:38:43,@elmz_tr como não amar
1120296571638288384,2019-04-22 12:01:31,@elmz_tr a maneira que a afirmação foi feita soa bastante parecido. Ainda bem que não é
1120296345687007233,2019-04-22 12:00:37,"O Drauzio varela fazendo documentário sobre maconha com o titulo de Drauzio Dichava é d+ pro meu coração
este homem é perfeito"
1120292628220739584,2019-04-22 11:45:51,@elmz_tr tá muito olavastica essa afirmação aí
1120292479209738240,2019-04-22 11:45:15,"meu celular não presta
quero comprar um usado
se vc conhece alguem que queira vender um
me avisa"
1120285566766125056,2019-04-22 11:17:47,"ganhei ovo de pascoa 
estou feliz d+
vai ter muito chocolates hoje"
1120149586281213952,2019-04-22 02:17:27,tormund apaixonado
1120110558278299648,2019-04-21 23:42:22,@becxvi Eu indico fortemente e já indico começar pelo melhor: Abbey Road
1120103396688658432,2019-04-21 23:13:54,@sahmurai_ Muito esperta a senhora podexar
1120102397379002368,2019-04-21 23:09:56,@Camis_eta Trabalhadores  do mundo façam igual os undeads: uni-vos
1120101382000914433,2019-04-21 23:05:54,@sahmurai_ Se eu pudesse te dava um agora
1120100614833364992,2019-04-21 23:02:51,@laaayfernandes EU SÓ PERCEBI AGORA É FIQUEI TRISTE
1120100277003198464,2019-04-21 23:01:31,"@sahmurai_ Faltou uma ""promoção"" da americanas?"
1119977996805394432,2019-04-21 14:55:37,eu fosse*
1119976505973649408,2019-04-21 14:49:41,eu preciso de uma lava e seca urgente
1119976042008076288,2019-04-21 14:47:51,"se tu fosse menos preguiçoso e menos enrolão, minhas roupas já estariam secas"
1119956034993442816,2019-04-21 13:28:21,@paulohrsodre o 4 é uma coisa inacreditável
1119955164545343488,2019-04-21 13:24:53,@paulohrsodre o 3 eu ainda não comprei mas se for parecido com o 2 já vale
1119954253471207424,2019-04-21 13:21:16,@paulohrsodre Eu tô impressionado
1119939478632714241,2019-04-21 12:22:33,joguei 5 minutos de uncharted 2 e já gostei mais que o 1
1119921072592363520,2019-04-21 11:09:25,@_HiagoM a pirataria o episódio de GoT funciona perfeitamente
1119910668164005888,2019-04-21 10:28:04,vdd https://t.co/X3ONGvxgoL
1119749858552893440,2019-04-20 23:49:04,@sahmurai_ eu não seria nem doido
1119749621528584192,2019-04-20 23:48:08,@sahmurai_ conserteza
1119748694016962560,2019-04-20 23:44:27,@sahmurai_ deus é maravilhoso d+
1119577337656377345,2019-04-20 12:23:32,@nubank aumentou meu limite no dia que eu tô pensando em sandices monetárias
1119576027133558786,2019-04-20 12:18:20,"@redieu eu? 
minha mãe não deixa nem eu falar esses negocio que eu to lendo ai"
1119568439234965504,2019-04-20 11:48:11,"cheguei na firma minutos antes da chuva cair 
bom sábado"
1119568074032713729,2019-04-20 11:46:44,@redieu eu tô só de olho aqui
1119391562583220224,2019-04-20 00:05:20,chegar no terminal e ver seu ônibus partindo é uma sensação que não desejo a ninguém
1119080919954931712,2019-04-19 03:30:57,vento frio
1119080409097052160,2019-04-19 03:28:55,"RT @TheCinegogue: Moonlight (2016) 

dir. Barry Jenkins https://t.co/V75fn6dKae"
1119079212131016704,2019-04-19 03:24:10,vdd https://t.co/ljCxmUVwRN
1119079160444530688,2019-04-19 03:23:57,"RT @TheCinegogue: Moonlight (2016)

dir. Barry Jenkins https://t.co/SuqWV1fU9J"
1118961683366649858,2019-04-18 19:37:09,vdd https://t.co/wM9q4ZjBW6
1118961155718963203,2019-04-18 19:35:03,"https://t.co/dWzo3Yd2t2
""Os caracóis dos seus cabelos
Única prisão que eu aceito me prender
Te quero livre, já que… https://t.co/hIaW0KGHTn"
1118871414629634049,2019-04-18 13:38:27,"RT @omeninosa: Brasil  em Cannes na palma de ouro!!!! Com BACURAU, novo filme  do Kleber Mendonça!!!! AAAAAAAAA https://t.co/5EBMpaS3Zl"
1118870989016903681,2019-04-18 13:36:46,esse é um dos meus videos favoritos https://t.co/NxfvXXXbHo
1118704027628462086,2019-04-18 02:33:19,"@martinswidis Por um minuto eu li ""patrão"" e fiquei impressionado com a tua luta contra o capitalismo"
1118619888627662848,2019-04-17 20:58:59,"RT @FUTEMENTALES: GUM® 
Futementales® https://t.co/tRve6rfcLT"
1118619334757244929,2019-04-17 20:56:47,RT @ManCity: wfiuhefijvbeojefvnojegfnvepgfjevgpinbgw
1118582192567877632,2019-04-17 18:29:11,BICHO O TANTO QUE EU RI https://t.co/Ns2gP3q7OO
1118581736961605633,2019-04-17 18:27:22,"@elmz_tr heusheusheusheushe
bicho programar e comer uva é o que há"
1118573381287391238,2019-04-17 17:54:10,RT @Roysenotes: my sister saw two unaccompanied little children in a trench coat giggling amongst themselves yesterday and i am absolutely…
1118519938103357440,2019-04-17 14:21:48,"RT @PMESP: Pais invadem batalhão com recém-nascido desfalecido nos braços, então PMs o fazem recobrar a consciência, convertendo desespero…"
1118487756479582208,2019-04-17 12:13:56,RT @41Strange: The Exorcist animated poster by Pablo Fernández Eyre https://t.co/o1MqHuIpnw
1118486174505607168,2019-04-17 12:07:39,zoom spielberg https://t.co/flOlvlnbzc
1118334162379972608,2019-04-17 02:03:36,não é por nada não mas a mulher é linda viu eu vou até dormir melhor depois dessa
1118265482275098625,2019-04-16 21:30:41,"EU QUERO ASSISTIR GUAVA ISLAND
AAAAAAAAAAAAAAAAAAAAAAAAAAAa"
1118261401858998272,2019-04-16 21:14:29,"RT @TheCinegogue: Happy birthday, Charlie Chaplin! https://t.co/gDaj0siIAV"
1118260997062627328,2019-04-16 21:12:52,"RT @cauemoura: as vezes estou tranquilo...
quando de repente me lembro...
sim, dele mesmo...

o abortinho do desenhista que pensa 💔🙏🏻 https…"
1118260731579961348,2019-04-16 21:11:49,RT @silentmoviegifs: Chaplin's greatest prop was his cane https://t.co/UFET70Eexn
1118230419403608065,2019-04-16 19:11:22,RT @JesabelRaay: Morning.  https://t.co/T8cOd0tAR4
1118229507989745664,2019-04-16 19:07:45,RT @ThingsWork: This is what happens when you divide by zero on a mechanical calculator https://t.co/rUen0srotQ
1118229191512723456,2019-04-16 19:06:29,@becxvi campelo's school of driving
1118133109852184576,2019-04-16 12:44:41,"RT @MaxFagin: Hi. Actual astronomer here. Three things:

1) Saturn isn't in Capricorn now or on April 29, it's in Sagittarius.
2) The last…"
1118132898580668416,2019-04-16 12:43:51,vdd https://t.co/khZdSFl2UU
1118081948554018816,2019-04-16 09:21:24,"eu
acordei
só
o
pau
da
lata"
1117957405105623040,2019-04-16 01:06:30,"amizade é uma coisa linda mesmo
😍😍😍"
1117957219432239106,2019-04-16 01:05:46,as pessoas me enviando ou marcando no vídeo do Jon e Daenerys voando no dragão ao som de Charlie brau
1117955671675289600,2019-04-16 00:59:37,@fhilrb tomara
1117955554088050688,2019-04-16 00:59:09,@lavraselisa @sadtasso Hueheuehueehueheuehuehueue
1117889735513403393,2019-04-15 20:37:36,vdd https://t.co/IRVmZEmOoW
1117888074283765760,2019-04-15 20:31:00,"https://t.co/4JHserUA4K

bicho Drive é um filme inacreditavelmente foda da até pena que ele é pouco conhecido"
1117871963609784320,2019-04-15 19:26:59,vdd https://t.co/9ySjbATJUv
1117840141207461888,2019-04-15 17:20:32,RT @malotru3: #NotreDame is in fire https://t.co/UGV0ri3nVW
1117839573424508928,2019-04-15 17:18:17,vdd https://t.co/sHX1YsvSVX
1117764405066964993,2019-04-15 12:19:35,"RT @becarioenhoth: La velocidad de obturación de esta cámara se adapta a la luz cambiante, permitiendo ver la vibración de la regla en la z…"
1117764250041245698,2019-04-15 12:18:58,@tarugiio @tahgarces_ kero
1117763462095101953,2019-04-15 12:15:51,"@tarugiio hseushuheusheushehsuehushesueusheuseh
tem que ensinar o cachorro a cantar igua calo"
1117759372019499009,2019-04-15 11:59:35,vdd https://t.co/i0GZiLoCON
1117616118431191040,2019-04-15 02:30:21,RT @SuzyPecas: sobre a estreia de #GameofThroneseason8 https://t.co/LTZE57Op94
1117615426123464704,2019-04-15 02:27:36,"Tormund for life!
#GoT"
1117614166318120960,2019-04-15 02:22:36,"que episódinho mixuruca
kkkkkk"
1117593087377854464,2019-04-15 00:58:50,RT @GameOfThrones: Tonight. #GameofThrones
1117579222535606272,2019-04-15 00:03:44,"RT @crisdias: Já fiz tanta cagada nessa vida que eu queria ter o poder de esquecer tudo.

Escuta aí, onde você ouve seus podcasts preferido…"
1117568448375209991,2019-04-14 23:20:56,a galera fazendo os últimos preparativos pra GoT
1117567521014591488,2019-04-14 23:17:15,@lavraselisa é uma honra
1117567462889984001,2019-04-14 23:17:01,@paulohrsodre É uma sensação maravilhosa
1117567414047260674,2019-04-14 23:16:49,@lavraselisa seria meu sonho
1117567347487801344,2019-04-14 23:16:33,já já vou ter que começar a mutar as palavras
1117501875090264065,2019-04-14 18:56:23,queria poder assistir a estreia de GoT na Black Swan hj mas não tenho como voltar
1117461440078798850,2019-04-14 16:15:43,terminei the last of us no modo mais difícil e a história continua foda
1117415752590680064,2019-04-14 13:14:10,eu dormi até às 10 caraio
1117063698747621377,2019-04-13 13:55:14,RT @jovemnerd: 👀 https://t.co/5wK3mMsfxu
1116717032853200896,2019-04-12 14:57:42,"@lavraselisa suehusheuhsuhasuheuasheuaueauehasuheushaheasheash
eu to rindo ate agora"
1116715989469732866,2019-04-12 14:53:34,vdd https://t.co/xBOXYGpBcg
1116715079435735040,2019-04-12 14:49:57,o tanto que eu ri não cabe num tuite https://t.co/XzEn0YZK7z
1116447905429315584,2019-04-11 21:08:17,@tarugiio eu dou jeito nesse nariz rapidinho já falei isso
1116152062931341312,2019-04-11 01:32:43,@elmz_tr @_HiagoM muito bom de ser estar vivo
1116151397190389760,2019-04-11 01:30:04,@sahmurai_ vamos fazer esse reunion pelamor quero ser fera sdds de ser fera
1116081540268789765,2019-04-10 20:52:29,@lavraselisa vou fazer um quadro dela e colocar no meu quadro pra ficar olhando todo dia quando acordar
1116055314363748357,2019-04-10 19:08:16,"https://t.co/5UVCpoIRH0
te liga nesse groove"
1116049965875376138,2019-04-10 18:47:01,@lavraselisa a testa mais linda que eu ja vi
1116045258025046016,2019-04-10 18:28:19,bicho o nolan https://t.co/j1si0cOi5K
1116038574619680770,2019-04-10 18:01:45,@lavraselisa essa mão na cabeça é pq ta procurando a coroa né princesa
1115984338418655232,2019-04-10 14:26:14,vdd https://t.co/i8546chSjh
1115944022156173312,2019-04-10 11:46:02,RT @TheCinegogue: Alfred Hitchcock with his films. https://t.co/HjvihIECxq
1115804250464899072,2019-04-10 02:30:38,"@ferbayma Parabéns, Fê.
Bem-vinda"
1115803780606517249,2019-04-10 02:28:46,@redieu olha que eu aceito
1115795660731822080,2019-04-10 01:56:30,@redieu eu acho
1115795487607742470,2019-04-10 01:55:49,uma mesa de bar que eu tô não falar sobre putaria não é uma mesa de bar
1115794444928864257,2019-04-10 01:51:40,"@redieu É uma senhora raba, com todo respeito"
1115632223468781569,2019-04-09 15:07:04,@sahmurai_ vdd https://t.co/TrI1WJDZDu
1115628869313282049,2019-04-09 14:53:44,"@sahmurai_ ( •_•)
( ง )ง
/︶\     Vem tranquilo"
1115628736550965250,2019-04-09 14:53:12,"as mais tocadas do deezer:
parabens da xuxa 
suheushesheusuehsuheushuesuehusheusueuseusheusheusheushuesuehse"
1115401510190501889,2019-04-08 23:50:17,as pessoas só ficam mais tranquilas quando digo que é pra minha monografia
1115400639788584960,2019-04-08 23:46:50,é muito estranho puxar assunto com as pessoas pelo tuítes sem soar que tô querendo fazer propaganda
1115400253778341894,2019-04-08 23:45:18,@tarugiio Jurema vai voltar
1115370196750020609,2019-04-08 21:45:52,"@nicolas_acosta Oi, Nicolas. Tudo bem? Eu queria poder conversar com vc um detalhe mas as tuas DMs estão trancadas.… https://t.co/32q2It5IZP"
1115369916469862400,2019-04-08 21:44:45,"@pertigas Oi, Lucio. Tudo bem? Eu gostaria de poder conversar contigo mas as tuas DMs estão trancadas. Tem como vc… https://t.co/kpt034gixr"
1115369640597827585,2019-04-08 21:43:39,"@William__Santos Will, tudo bem? Gostaria de poder conversar contigo sobre um negócio mas as tuas DMs tão bloqueada… https://t.co/O71Py9y7ek"
1115368004945051649,2019-04-08 21:37:09,"@alexjnnr Oi, Alex. Tudo bem? Então, gostaria de poder falar contigo mas as tuas DMs estão trancadas. Tem como vc f… https://t.co/25RsQrxpIv"
1115367695854317568,2019-04-08 21:35:55,"@psicobug Oi, Alisson. Tudo bem?
Gostaria de poder falar contigo pela DM mas a sua está trancada. Tem como vc me ma… https://t.co/xZjZh0ouDx"
1115366622204768261,2019-04-08 21:31:39,"@ceciliavideira Olá, Cecilia. Tudo bem? Gostaría de poder falar com vc por msg mas as suas DMs estão bloqueadas. Po… https://t.co/Zz3N75podg"
1115345335952576517,2019-04-08 20:07:04,vdd https://t.co/sDkCdtlFfY
1115242145517068290,2019-04-08 13:17:02,vdd https://t.co/JKoMnwHuUz
1115053453003374592,2019-04-08 00:47:14,naughty goat https://t.co/XBrA01tYw0
1115051955544629248,2019-04-08 00:41:17,muito ruim dar play em música de sofrência e não se conectar a música pois não sofrência suficiente
1115044842445447168,2019-04-08 00:13:01,quero ter tempo pra ver filmes e quero pessoas pra debater os filmes vistos
1115044201580978176,2019-04-08 00:10:28,Botar o Sr K como capiroto foi uma idéia genial
1114939412692049921,2019-04-07 17:14:05,@lavraselisa Aproveita que cê tá pagando contas e paga umas pra mim tbm
1114938773912064001,2019-04-07 17:11:32,RT @euotrouxa: quando as pessoas acham que eu estou de gracinha https://t.co/pCXhgt8qUr
1114891721635258368,2019-04-07 14:04:34,"the last of us entende que o modo ""super difícil"" deles é não indicar na tela os botões que o jogador deve apertar"
1114890765182828546,2019-04-07 14:00:46,@fhilrb esse já tá na lista há muito tempo
1114863235277230080,2019-04-07 12:11:23,"anotar mais um item na listinha pra trabalhar quando iniciar terapia:
Competitividade"
1114862236487569410,2019-04-07 12:07:24,@redieu LINDO
1114857529111121920,2019-04-07 11:48:42,"acordei depois das 8
aeeeeeeeeee"
1114713507025625089,2019-04-07 02:16:25,@inclusivelay mas é a pizza GRANDE?????
1114673866629165056,2019-04-06 23:38:54,gol do vlamengo
1114670854846275584,2019-04-06 23:26:56,I love quebrada
1114670566051651584,2019-04-06 23:25:47,"BICHO NO MEU BAIRRO TEM UMA PIZZA GRANDE POR 15 REAIS
QUINZE REAIS
QUINZE"
1114642219305177089,2019-04-06 21:33:08,@lavraselisa vamo pesquisar na internet como faz e vamo fazer
1114641984562651137,2019-04-06 21:32:12,"@CrisBartis Cris,
Quero ser vc quando crescer.
Como faz?"
1114641816853282816,2019-04-06 21:31:32,@lavraselisa faz mais pra mim
1114641277306454016,2019-04-06 21:29:24,"elogie a raba da sua mina 
na mesma constância 
que a personalidade dela"
1114641116572323840,2019-04-06 21:28:45,@lavraselisa cadê o meu ?
1114640476664225792,2019-04-06 21:26:13,@tarugiio kero
1114640388189454341,2019-04-06 21:25:52,taxas altíssimas de açúcar agora
1114634504788901891,2019-04-06 21:02:29,"mano acabei de ver um post com um duplo sentido INACREDITÁVEL
ou
minha mente é que está muito suja"
1114613388020260869,2019-04-06 19:38:34,vdd https://t.co/mLiFl6Uvyw
1114611933041373186,2019-04-06 19:32:47,na verdade o jovem só quer outra coisa mas né
1114611806725709824,2019-04-06 19:32:17,"o jovem chega em casa do trabalho às 16:30 e só quer:
- Comer besteira
- Dormir
- Entretenimento barato"
1114581575071686661,2019-04-06 17:32:10,HOJE EU SÓ VOU DORMIR AS 3 DA MADRUGA
1114573843086086144,2019-04-06 17:01:26,"RT @mascari_: mbl falando merda: a

@emicida: vem tranquilo 
( •_•)
( ง )ง
/︶\ https://t.co/8BkxXfeNmR"
1114572162160054274,2019-04-06 16:54:45,"RT @Kloppholic: “The cut becomes a weapon”.

Martin Scorsese on the editing of ‘Psycho’.

https://t.co/eDVY9wdGpu"
1114568667382145026,2019-04-06 16:40:52,RT @sahmurai_: Disgraçada de fome
1114465036897013761,2019-04-06 09:49:05,vdd https://t.co/MdKdM5pUzr
1114464101110042624,2019-04-06 09:45:22,vdd https://t.co/8xcfqtgKvG
1114355588035678208,2019-04-06 02:34:10,como pode estar chovendo e ainda assim fazendo calor
1114135480591880194,2019-04-05 11:59:32,vdd https://t.co/2xTTCO8hvQ
1113976980502908928,2019-04-05 01:29:43,RT @redieu: Todo mundo no Lolla e eu em depressão MAS AMANHÃ É O QUINTO DIA ÚTIL CARALHO SEXTOU DEMAIS
1113976445783744513,2019-04-05 01:27:36,@lavraselisa pior que nem foi. Eles não podem conhecer Deo pq vao julgar  hauahauahauahaauahsuahauashsushaua
1113969476922421248,2019-04-05 00:59:54,minha moral foi abalada no trampo
1113928620471455744,2019-04-04 22:17:33,filme dos criadores de himym com o josh radnor no elenco eu to já chorando
1113928513046896641,2019-04-04 22:17:07,"RT @HimymCraig: For a movie we're hoping to write/direct this year, @carterbays and I did a script-workshop table read with some wonderful…"
1113878901632245761,2019-04-04 18:59:59,vdd https://t.co/ik9IEnt4xJ
1113856790477922305,2019-04-04 17:32:07,"RT @Sushi0: The Witness, um dos meus jogos favoritos estará grátis na Epic Store até dia 18. Aproveitem lá! https://t.co/hlZiNJPBHx"
1113816256354955265,2019-04-04 14:51:03,RT @TVQuase: O Brasil precisa sorrir https://t.co/L2FrtvO4nZ
1113815043097944065,2019-04-04 14:46:14,RT @sjmay92: It would have been Heath Ledger's 40th birthday today ~ The Dark Knight (2008) #botd https://t.co/oIC1oQVofX
1113813678275665920,2019-04-04 14:40:49,@fhilrb a mão de tacar o escovão chegou a tremer
1113619875061215232,2019-04-04 01:50:42,EU FUI DAR UN ABRAÇO NO MLK ELE DEU UMA PAULADA NA MINHA CABEÇA
1113613359470063621,2019-04-04 01:24:49,E minha mãe só de longe vendo
1113613301223759874,2019-04-04 01:24:35,"minha mãe contou que meu sobrinho tava querendo ir pra rua e ela não deixou. Pois ele achou uma chave qualquer, emp… https://t.co/7EQNzUvvyJ"
1113612912978026496,2019-04-04 01:23:03,meu sobrinho putasso não querendo dormir
1113497485060857856,2019-04-03 17:44:22,@tarugiio todo mundo ama cachorro janinha vou te provar
1113494134923329537,2019-04-03 17:31:04,@tarugiio esses cachorrinho não passam alergia só passam alegria
1113493240089600003,2019-04-03 17:27:30,@tarugiio ainda bem que vc não tem alergia com os cachorrinhos vira-lata de rua daqueles amarelinhos de rabo fino
1113452570297675776,2019-04-03 14:45:54,@amandaqueirx ele é incrível
1113452532494475265,2019-04-03 14:45:45,@lavraselisa eu fiquei animado
1113445056160071680,2019-04-03 14:16:02,RT @eccentricmarion: i see duolingo is fully embracing murder as their brand https://t.co/TVqhI1F7RU
1113444477966983168,2019-04-03 14:13:45,"MANO 
O  JOAQUIN PHOENIX MANO
O JOAQUIN PHOENIX... https://t.co/5jyXPNwDlD"
1113439073102913536,2019-04-03 13:52:16,"&lt;3 
joaquin phoenix https://t.co/MrAECepMmb"
1113083907120025600,2019-04-02 14:20:58,mano a genialidade de the office https://t.co/C9ULGya5dC
1113083245116227584,2019-04-02 14:18:20,@paulohrsodre @tarugiio @tahgarces_ partiu
1113081932894613506,2019-04-02 14:13:07,"@tarugiio @paulohrsodre @tahgarces_ hauheuaheuahesuhaseuha
a srta ta muito esperta"
1113079008990806016,2019-04-02 14:01:30,@tarugiio @paulohrsodre @tahgarces_ BORA PAULINHO JANINHA VAI PAGAR PRA MIIIIIIIIMMMMMMMMMMMM
1113040006245834752,2019-04-02 11:26:31,"MANO 
SYHEUHASUEHUASHEUASUHEUAHSUEHAUSEHUASHEUAHSEAUS https://t.co/XTzcddUrA2"
1113038054447607809,2019-04-02 11:18:46,vdd https://t.co/LtgmfcRGdj
1112817993162084353,2019-04-01 20:44:19,"RT @OficialTimMaia: Essa é clássica do Racional, né? Tim escreveu QUE BELEZA com a certeza que tava encontrando a felicidade. Essa fase ren…"
1112817695924342786,2019-04-01 20:43:08,"RT @ValaAfshar: The best demonstration of grit, persistence and self-confidence in less than one minute https://t.co/QjDnsHliZv"
1112817341564379138,2019-04-01 20:41:44,&lt;3 https://t.co/eKgTb5CmZo
1112724586498588675,2019-04-01 14:33:09,vdd https://t.co/VMz6qedNkn
1112680826259587073,2019-04-01 11:39:16,vdd https://t.co/dyxuZrk6hy
1112678458176561152,2019-04-01 11:29:51,@inclusivelay muito complexo pra mim esse questionamento
1112523994220118016,2019-04-01 01:16:04,"@inclusivelay esse frio é só pra cá, layzinha. Tem que ter entrada vip"
1112522769353330688,2019-04-01 01:11:12,vdd https://t.co/spuzY7QNti
1112522258013134848,2019-04-01 01:09:10,@inclusivelay o mundo tá perdendo muito pq tá chovendo e fazendo um frio muito massa aqui
1112514620646932480,2019-04-01 00:38:49,"RT @crisdias: Esse podcast é só pra quem tá esperando o RH bater na porta e dizer ""a gente descobriu que você é uma farsa e nos arrependemo…"
1112514585821659136,2019-04-01 00:38:41,oooooohhh yeeeeeeaaaahhhhh.... https://t.co/qtq8tBHlAZ
1112478506192199682,2019-03-31 22:15:19,um dos melhores podcasts do ano https://t.co/I5YFB9Hokn
1112478314420207616,2019-03-31 22:14:33,preso dentro de casa
1112478231792418817,2019-03-31 22:14:13,perdi as chaves do portão e não consigo sair pra tirar a roupa do varal
1112475111498678273,2019-03-31 22:01:50,@tarugiio quantos mais narutos tiver melhor vai ser
1112473692796342275,2019-03-31 21:56:11,@tarugiio dar a luz é uma coisa linda
1112471995810304000,2019-03-31 21:49:27,vdd https://t.co/WdaVeaw8VO
1112429274080964608,2019-03-31 18:59:41,já fazem 5 anos? https://t.co/Plf3hKWUnM
1112428596436627458,2019-03-31 18:56:59,"@cassiogalvao90 obrigado, mano. Tamo na luta"
1112428529944281088,2019-03-31 18:56:44,@paulohrsodre é muito louco perceber essas coisas
1112428364390895617,2019-03-31 18:56:04,eu tô ?????????
1112428308912898048,2019-03-31 18:55:51,E ESSE FINAL DE THE LAST OF US????????????
1112402003773280256,2019-03-31 17:11:19,caraio last of us não para de me deixar coisado
1112391218288304128,2019-03-31 16:28:28,"mermão...
o joel é muito badass"
1112381748879548416,2019-03-31 15:50:50,essa parte da música nunca se encaixou tanto nesse momento da minha vida
1112377681709056000,2019-03-31 15:34:40,"na música negro drama do racionais o Brown fala:
""eu nunca tive bicicleta ou videogame
agora eu quero o mundo igual cidadão Kane"""
1112366144449589249,2019-03-31 14:48:50,vdd https://t.co/PzqHIVIwxq
1112365905781145601,2019-03-31 14:47:53,"coisas que aconteciam nos filmes que passavam de tarde e não funciona na vida real:
botar muito sabão na máquina e… https://t.co/7t7R1RnON9"
1112304985956642816,2019-03-31 10:45:48,vdd https://t.co/2mLeGkBP7s
1112303784120778752,2019-03-31 10:41:02,vdd https://t.co/HocwvcCmR5
1112162394292322304,2019-03-31 01:19:12,RT @TheCinegogue: Which one? https://t.co/uSfpMYKhHB
1111800079692763136,2019-03-30 01:19:29,@tarugiio @Mr_Meowwwgi @jamil2gomes ele é muito fofinho mesmo
1111565858738966528,2019-03-29 09:48:47,"RT @felipeneto: E sempre vale lembrar: quem acredita em astrologia não pode rir de terraplanista, viu?

Beeeeeeijo."
1111439735883350023,2019-03-29 01:27:37,eu só chego na morena assim https://t.co/1EEJqJ7y7s
1111437377711398912,2019-03-29 01:18:15,o restaurante que abriu na nauro é tão lindo mas aparenta ser muito fora do orçamento
1111436512351023110,2019-03-29 01:14:48,@redieu GOSTOSO
1111436207710310402,2019-03-29 01:13:36,pode batizar como Em Busca do Sorriso™
1111435970782486529,2019-03-29 01:12:39,"@RicsGomes ricardinho dono de casa, trabalhador, exemplo de homem empoderado"
1111344170357145601,2019-03-28 19:07:52,@amandaqueirx fiquei muito interessado em descobrir o que é micologia
1111280601997422595,2019-03-28 14:55:16,@lavraselisa nada a ver ana elisa da luz lavras
1111275114446966786,2019-03-28 14:33:28,to percebendo que eu dou muito apelido pros meus amigos mano
1111194631604240384,2019-03-28 09:13:39,MANO https://t.co/0axcOyoquX
1111079638279835651,2019-03-28 01:36:43,RT @tabataamaralsp: Hoje participei de uma reunião com o Ministro Ricardo Veléz na Comissão de Educação. Insistentemente o questionei sobre…
1111079573251416064,2019-03-28 01:36:27,caiu mais um ministro?
1111077811689795591,2019-03-28 01:29:27,RT @TheCinegogue: Cast of Reservoir Dogs 25 years later. https://t.co/GmmmfiKlYA
1111076754771361793,2019-03-28 01:25:15,"sair de casa às 06 
chegar em casa às 22 
hj foi foda"
1110973012172570625,2019-03-27 18:33:01,lindo https://t.co/l06PnfN05q
1110956241784836097,2019-03-27 17:26:23,@tarugiio :(
1110954050856669184,2019-03-27 17:17:40,@tarugiio kero
1110884272393670656,2019-03-27 12:40:24,@inclusivelay a natureza é imparável
1110876630573088768,2019-03-27 12:10:02,@inclusivelay hoje mais uma vez vc se superou e esta mais linda ainda
1110700158390595585,2019-03-27 00:28:48,@inclusivelay a senhorita estava mais linda do que o normal hoje
1110663561028739072,2019-03-26 22:03:22,"RT @crisdias: Vocês estão mandando o Boa Noite Internet pros amiguinhos? Estou de olho no DASHBOARD aqui.

Estão? Opa, que bom."
1110640363168022528,2019-03-26 20:31:11,EU QUERO VER https://t.co/cvbToweJLj
1110640180833193987,2019-03-26 20:30:28,vdd https://t.co/v5y5FUN3oc
1110509234322587651,2019-03-26 11:50:08,vdd https://t.co/WL3MGoh2FS
1110507263700205568,2019-03-26 11:42:18,que coisa mais linda https://t.co/dHSbFVnIMn
1110506109381545985,2019-03-26 11:37:43,@fhilrb @martinswidis só vem tbm
1110475515524247552,2019-03-26 09:36:09,RT @it_meirl_bot: me irl https://t.co/z9AvCnzwMI https://t.co/Sx1lYHIUzU
1110475194953580545,2019-03-26 09:34:52,"@Camis_eta esse filme é muito especial, ainda mais pela atuação dela que é espetacular"
1110472058163642368,2019-03-26 09:22:24,@martinswidis só vem
1110334011224834054,2019-03-26 00:13:51,doa-se costela pra dormir nesse clima frio! aproveite pois são os últimos dias disponíveis
1110290097956634624,2019-03-25 21:19:22,as pessoas xerosa demais no ônibus pode sentar perto de mim por favor
1110289575153405954,2019-03-25 21:17:17,tomar os meios de produção
1110289540621758465,2019-03-25 21:17:09,nesse frio só é bom uma coisa:
1110243477688860675,2019-03-25 18:14:07,"RT @hitRECordJoe: On this day in history (March 24th, 1984) John Bender, Claire Standish, Andy Clark, Brian Johnson and Allison Reynolds al…"
1110243013316493312,2019-03-25 18:12:16,@redieu cheguei na BS e pensei que tava em Londres por causa do clima e por ter visto um principe igual vc
